STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,ST_CASE,CITY
1,53,11,13,11,5,10803,0
1,93,11,9,7,30,10804,0
1,31,11,11,7,20,10805,0
1,97,11,16,21,45,10806,0
1,111,11,18,6,40,10807,0
1,29,11,21,18,15,10808,0
1,107,11,21,1,45,10809,0
1,93,11,21,18,20,10810,0
1,89,11,7,13,10,10811,0
1,83,11,18,13,45,10812,0
1,37,11,15,7,30,10813,0
1,109,11,15,23,0,10814,0
1,125,11,5,16,45,10815,0
1,125,11,12,17,50,10816,0
1,5,11,13,0,21,10817,0
1,61,11,17,7,10,10818,0
1,45,11,20,9,45,10819,0
1,125,11,20,20,45,10820,0
1,125,11,21,14,5,10821,0
1,51,11,25,13,10,10822,0
1,51,11,25,5,0,10823,0
1,123,11,5,10,0,10824,0
1,51,11,21,0,1,10825,0
1,127,11,15,11,0,10826,0
1,121,11,19,22,50,10827,1870
1,115,11,20,3,40,10828,0
1,127,11,23,17,50,10829,0
1,97,11,15,8,7,10830,0
1,127,11,21,7,0,10831,0
1,95,11,23,18,55,10832,0
1,75,11,25,14,45,10833,0
1,95,11,28,1,0,10834,0
1,79,11,28,20,0,10835,0
1,95,11,8,8,45,10836,50
1,81,11,20,23,50,10837,0
1,73,11,23,16,46,10838,1750
1,81,11,23,14,50,10839,0
1,105,11,26,17,45,10840,0
1,107,11,12,7,0,10841,0
1,73,11,16,3,0,10842,0
1,101,11,11,12,0,10843,2130
1,97,11,13,13,30,10844,0
1,113,11,16,16,10,10845,0
1,75,11,19,1,0,10846,0
1,19,11,20,16,45,10847,0
1,53,11,28,6,10,10848,0
1,69,11,9,10,45,10849,930
1,117,11,17,14,47,10850,770
1,71,11,25,6,50,10851,2720
1,43,11,26,16,2,10852,0
1,73,11,28,15,30,10853,1716
1,85,11,28,16,0,10854,0
1,97,11,12,19,26,10855,2100
1,113,11,30,17,10,10856,0
1,73,11,14,11,50,10857,350
1,73,11,20,9,3,10858,350
1,73,11,15,5,5,10859,1716
1,77,11,21,6,37,10860,1200
1,33,11,1,13,30,10861,3060
1,59,11,26,21,7,10862,0
1,95,11,9,6,49,10863,110
1,69,11,22,13,30,10864,930
1,5,11,23,18,0,10865,1050
1,21,12,5,19,48,10866,0
1,81,12,4,13,0,10867,0
1,121,12,1,7,55,10868,0
1,55,12,5,10,25,10869,0
1,49,12,6,0,30,10870,0
1,39,12,4,9,0,10871,0
1,43,12,7,18,35,10872,1560
1,103,12,4,15,40,10873,0
1,71,12,8,18,45,10874,0
1,113,12,10,18,47,10875,0
1,127,12,8,7,40,10876,0
1,127,12,1,18,0,10877,0
1,115,12,4,13,55,10878,0
1,83,12,5,11,0,10879,0
1,117,12,5,10,45,10880,0
1,113,12,10,16,0,10881,0
1,89,12,14,7,30,10882,0
1,31,12,4,4,0,10883,0
1,133,12,9,7,15,10884,0
1,93,12,12,19,10,10885,0
1,69,12,8,22,0,10886,2961
1,89,12,13,4,50,10887,0
1,5,12,8,15,25,10888,0
1,5,12,10,19,30,10889,0
1,81,12,3,9,40,10890,0
1,123,12,10,1,45,10891,0
1,115,12,16,13,35,10892,0
1,103,12,16,6,7,10893,0
1,43,12,3,11,57,10894,0
1,79,12,15,11,51,10895,1640
1,89,12,14,15,50,10896,0
1,59,12,19,13,20,10897,0
1,15,12,23,23,10,10898,0
1,49,12,25,19,50,10899,0
1,39,12,12,4,45,10900,0
1,115,12,16,17,25,10901,0
1,95,12,18,19,5,10902,50
1,103,12,18,21,30,10903,0
1,115,12,22,11,40,10904,0
1,71,12,22,10,15,10905,0
1,103,12,22,21,55,10906,0
1,81,12,23,15,5,10907,0
1,7,12,27,15,45,10908,0
1,83,12,27,8,20,10909,0
1,93,12,29,1,22,10910,3300
1,97,12,19,18,0,10911,0
1,97,12,24,18,20,10912,0
1,69,12,31,18,30,10913,0
1,97,12,23,5,55,10914,2100
1,91,12,24,5,50,10915,0
1,101,12,8,17,21,10916,2130
1,47,12,11,13,10,10917,2760
1,73,12,8,4,15,10918,350
1,89,12,8,17,4,10919,1730
1,55,12,3,23,40,10920,1280
1,65,12,28,10,0,10921,0
1,91,12,17,0,1,10922,0
1,89,12,17,16,13,10923,1730
1,73,12,21,22,58,10924,0
1,127,12,22,17,51,10925,2880
1,89,12,16,16,29,10926,1730
1,95,12,28,18,12,10927,0
1,17,12,1,16,38,10928,3111
1,89,4,3,22,30,10929,1970
1,105,6,4,14,57,10930,2020
1,127,9,9,7,55,10931,1780
1,103,9,25,12,27,10932,890
1,107,10,1,10,0,10933,0
1,89,10,8,11,55,10934,0
1,103,10,18,17,35,10935,0
1,105,10,23,0,35,10936,0
1,89,11,19,15,0,10937,1730
1,55,11,20,18,48,10938,1280
1,43,11,2,15,15,10939,0
1,123,11,16,17,50,10940,60
1,49,11,28,1,16,10941,1230
1,45,11,23,18,35,10942,2380
1,45,11,3,19,43,10943,2380
1,103,10,12,4,30,10944,3030
1,103,5,28,3,42,10945,890
1,89,5,29,11,55,10946,1730
1,103,6,7,22,30,10947,0
1,17,10,20,17,37,10948,1830
1,127,11,27,22,30,10949,1780
1,9,12,14,9,40,10950,370
1,79,12,26,1,30,10951,0
1,9,12,19,18,55,10952,0
1,81,12,10,5,57,10953,200
1,125,12,2,13,25,10954,2260
1,3,12,27,19,36,10955,860
1,15,7,25,17,40,10956,100
1,55,7,16,21,0,10957,1280
1,97,12,4,4,12,10958,2550
1,39,12,15,19,0,10959,2350
1,35,6,13,16,23,10960,0
1,73,6,24,18,26,10961,330
1,39,5,27,16,20,10962,90
1,55,3,17,18,22,10963,1370
1,3,1,25,9,25,10964,1493
1,83,1,25,12,52,10965,170
1,73,7,11,0,9,10966,0
1,73,5,25,14,5,10967,350
1,73,1,15,15,40,10968,350
1,73,2,4,7,50,10969,350
1,73,2,7,2,40,10970,350
1,73,2,12,20,30,10971,350
1,55,4,5,1,55,10972,2562
1,73,4,23,18,15,10973,350
1,73,5,1,7,30,10974,350
1,95,7,23,14,25,10975,1500
1,73,8,27,22,30,10976,350
1,73,10,23,9,56,10977,350
1,73,11,26,18,45,10978,350
1,73,12,23,18,55,10979,350
1,73,12,21,0,45,10980,350
1,73,2,21,1,25,10981,350
1,101,5,23,3,15,10982,2130
1,101,5,25,10,0,10983,2130
1,101,10,14,20,10,10984,2130
1,101,11,11,9,43,10985,2130
1,27,2,5,13,45,10986,0
1,127,6,15,1,50,10987,1780
1,115,8,2,7,17,10988,2410
1,89,8,20,16,40,10989,1730
1,89,9,24,16,15,10990,1730
1,95,10,5,15,0,10991,0
1,117,10,12,21,0,10992,0
1,81,5,2,3,5,10993,200
1,79,7,16,23,55,10994,2150
2,20,1,1,1,11,20001,130
2,122,1,11,16,9,20002,0
2,290,1,17,3,5,20003,830
2,90,1,31,15,12,20004,0
2,20,2,4,14,15,20005,0
2,170,2,18,14,6,20006,0
2,90,2,27,13,7,20007,770
2,20,3,1,17,46,20008,130
2,20,3,11,9,31,20009,130
2,20,3,11,21,43,20010,130
2,122,3,17,20,55,20011,0
2,90,4,11,2,49,20012,0
2,20,4,14,21,37,20013,130
2,20,4,15,10,48,20014,130
2,20,5,10,23,2,20015,130
2,20,5,15,1,42,20016,130
2,170,5,20,8,48,20017,0
2,180,5,29,16,15,20018,0
2,90,6,4,20,12,20019,770
2,240,6,6,14,8,20020,0
2,20,5,31,22,9,20021,130
2,20,3,30,4,14,20022,130
2,122,6,26,23,6,20023,0
2,60,6,27,1,55,20024,1283
2,122,7,17,11,29,20025,0
2,20,7,18,17,49,20026,130
2,170,7,19,17,15,20027,0
2,261,7,22,2,45,20028,2750
2,290,7,29,21,17,20029,0
2,122,8,7,1,34,20030,0
2,130,8,7,2,19,20031,1250
2,20,8,12,3,3,20032,130
2,122,8,14,16,2,20033,0
2,170,8,15,1,6,20034,2790
2,170,8,20,13,34,20035,2823
2,201,8,20,20,45,20036,1060
2,90,8,22,19,19,20037,770
2,20,8,29,19,49,20038,130
2,170,8,10,14,0,20039,2000
2,164,1,16,1,30,20040,401
2,170,4,28,23,0,20041,0
2,20,9,2,17,49,20042,130
2,90,9,6,19,0,20043,770
2,261,9,9,18,45,20044,0
2,122,9,9,9,42,20045,0
2,240,9,20,1,99,20047,0
2,90,9,28,8,4,20048,770
2,110,7,21,16,42,20049,1130
2,290,9,1,10,30,20050,0
2,280,9,6,5,29,20051,2850
2,170,10,1,19,4,20052,0
2,110,10,6,10,29,20053,1130
2,90,10,7,8,33,20054,770
2,20,10,30,12,0,20055,130
2,122,10,9,9,45,20056,0
2,240,10,10,21,25,20057,0
2,170,10,24,16,45,20058,1030
2,122,10,26,2,25,20059,0
2,20,11,29,3,56,20060,130
2,20,12,2,16,50,20061,0
2,20,11,13,20,41,20062,130
2,20,12,14,23,51,20063,130
2,170,12,27,23,30,20064,2790
2,90,9,3,19,3,20065,0
2,90,10,1,2,99,20066,1895
2,90,12,4,11,4,20067,770
2,170,9,15,12,30,20068,0
2,20,12,9,7,54,20069,130
2,170,7,7,0,5,20070,1030
2,90,7,8,21,20,20071,1895
2,185,4,19,8,0,20072,237
2,201,1,30,4,99,20073,1600
2,188,5,12,17,99,20074,1380
4,13,1,4,23,24,40001,370
4,13,1,5,15,13,40002,0
4,17,1,19,8,20,40003,0
4,5,1,1,6,40,40004,0
4,19,1,2,9,20,40005,0
4,19,1,3,0,6,40006,530
4,13,1,3,17,20,40007,370
4,15,1,4,16,50,40008,0
4,15,1,4,20,5,40009,0
4,13,1,6,7,58,40010,420
4,13,1,7,2,46,40011,0
4,13,1,7,18,45,40012,370
4,13,1,8,6,35,40013,370
4,17,1,8,18,51,40014,430
4,13,1,8,19,20,40015,420
4,13,1,10,17,18,40016,370
4,13,1,10,18,18,40017,0
4,13,1,11,0,14,40018,370
4,1,1,14,1,50,40019,0
4,15,1,14,4,29,40020,0
4,13,1,15,6,41,40021,475
4,19,1,15,14,38,40022,0
4,9,1,16,13,8,40023,0
4,13,1,16,19,51,40025,370
4,3,1,18,6,5,40026,0
4,27,1,18,17,36,40027,0
4,25,1,19,8,0,40028,65
4,13,1,19,11,29,40029,370
4,17,1,19,17,0,40030,0
4,21,1,19,20,40,40031,0
4,13,1,22,16,22,40032,370
4,3,1,23,13,45,40033,0
4,15,1,23,18,40,40034,0
4,23,1,23,22,16,40035,330
4,15,1,24,10,13,40036,0
4,3,1,24,14,53,40037,0
4,13,1,24,22,7,40038,370
4,13,1,25,20,14,40039,370
4,27,1,27,5,15,40040,0
4,13,1,27,7,6,40041,368
4,15,1,27,7,13,40042,0
4,25,1,27,8,23,40043,0
4,13,1,27,18,31,40044,370
4,13,1,29,10,0,40045,486
4,21,1,30,11,8,40046,160
4,5,1,30,19,15,40047,0
4,13,1,31,0,59,40048,370
4,13,1,31,10,19,40049,370
4,5,1,31,21,25,40050,170
4,13,1,31,4,30,40051,0
4,13,1,15,4,45,40052,0
4,13,1,16,2,1,40053,0
4,21,1,25,6,10,40054,22
4,13,1,25,18,56,40055,200
4,13,2,1,15,18,40056,490
4,13,2,2,19,28,40057,370
4,21,2,7,1,15,40058,0
4,21,2,18,8,25,40059,0
4,13,2,21,7,39,40060,490
4,3,2,21,16,5,40061,0
4,27,2,21,23,35,40062,0
4,25,2,27,15,35,40063,0
4,25,2,28,9,25,40064,0
4,13,2,1,14,44,40065,486
4,27,2,1,20,47,40066,620
4,5,2,2,2,50,40067,0
4,3,2,2,5,55,40068,0
4,25,2,2,11,12,40069,120
4,21,2,2,21,46,40070,0
4,13,2,2,22,18,40071,290
4,13,2,3,8,57,40072,370
4,1,2,4,6,35,40073,183
4,27,2,4,7,15,40074,0
4,15,2,4,13,8,40075,0
4,13,2,4,19,20,40076,370
4,13,2,4,19,58,40077,370
4,13,2,4,20,9,40078,0
4,25,2,6,0,15,40079,0
4,21,2,6,9,45,40080,0
4,19,2,7,2,5,40081,0
4,13,2,7,15,45,40082,370
4,21,2,7,18,44,40083,70
4,13,2,8,21,27,40084,370
4,25,2,9,8,28,40085,373
4,13,2,9,20,1,40086,200
4,15,2,9,22,25,40087,59
4,5,2,10,11,15,40088,0
4,3,2,11,6,34,40089,0
4,19,2,11,7,5,40090,295
4,13,2,11,21,50,40091,200
4,19,2,13,20,45,40092,0
4,19,2,13,20,45,40093,530
4,13,2,13,21,18,40094,370
4,13,2,13,21,41,40095,290
4,13,2,14,10,52,40096,290
4,17,2,14,13,48,40097,0
4,13,2,14,14,57,40098,370
4,9,2,14,21,15,40099,0
4,27,2,14,23,51,40100,0
4,21,2,15,10,30,40101,0
4,21,2,16,0,36,40102,0
4,25,2,16,11,53,40103,0
4,7,2,18,22,45,40104,0
4,13,2,19,22,21,40105,370
4,13,2,20,4,16,40106,490
4,13,2,21,0,47,40107,0
4,13,2,21,20,11,40108,370
4,1,2,21,21,13,40109,9999
4,13,2,22,13,5,40110,0
4,13,2,22,19,25,40111,370
4,13,2,23,2,30,40112,370
4,21,2,23,13,16,40113,0
4,7,2,23,19,30,40114,0
4,13,2,23,19,50,40115,370
4,13,2,25,5,32,40116,368
4,19,2,25,12,55,40117,0
4,5,2,25,14,40,40118,0
4,13,2,25,18,27,40119,370
4,13,2,26,2,30,40120,0
4,13,2,26,3,31,40121,370
4,19,2,26,5,6,40122,530
4,1,2,26,6,30,40123,0
4,13,2,27,19,52,40124,158
4,13,2,27,22,29,40125,370
4,13,2,27,23,23,40126,80
4,17,2,27,23,45,40127,262
4,19,2,28,1,36,40128,530
4,5,2,28,5,0,40129,0
4,7,2,28,18,53,40130,369
4,13,2,28,20,12,40131,263
4,19,2,16,22,55,40132,0
4,13,3,9,9,40,40133,0
4,21,3,11,0,12,40134,0
4,1,3,21,19,23,40135,0
4,13,3,1,12,52,40136,200
4,19,3,1,19,30,40137,530
4,23,3,2,6,9,40138,9999
4,13,3,2,6,56,40139,490
4,13,3,2,19,15,40140,370
4,21,3,3,2,9,40141,0
4,23,3,3,16,32,40142,360
4,3,3,5,6,55,40143,0
4,25,3,5,16,16,40144,0
4,3,3,7,10,48,40145,0
4,19,3,7,18,0,40146,0
4,19,3,8,8,53,40147,0
4,12,3,8,10,21,40148,0
4,13,3,11,12,20,40149,370
4,13,3,11,20,42,40150,370
4,13,3,11,21,28,40151,200
4,13,3,11,21,37,40152,370
4,15,3,12,3,32,40153,0
4,5,3,12,16,45,40154,170
4,13,3,13,1,6,40155,370
4,13,3,13,6,7,40156,0
4,15,3,13,19,0,40157,260
4,13,3,14,19,42,40158,370
4,13,3,15,0,40,40159,290
4,13,3,16,9,24,40160,0
4,19,3,16,13,30,40161,460
4,13,3,16,21,53,40162,370
4,15,3,17,17,37,40163,0
4,13,3,17,19,17,40164,370
4,25,3,18,7,10,40165,386
4,13,3,18,19,28,40166,370
4,13,3,19,5,50,40167,490
4,25,3,19,9,45,40168,0
4,5,3,19,19,5,40169,170
4,1,3,20,0,48,40170,597
4,13,3,20,23,48,40171,370
4,13,3,21,17,48,40172,0
4,13,3,22,2,24,40173,370
4,13,3,22,18,20,40174,370
4,15,3,22,20,12,40175,0
4,15,3,22,21,53,40176,260
4,19,3,23,10,54,40177,0
4,13,3,23,15,38,40178,370
4,13,3,24,21,38,40179,0
4,13,3,25,8,35,40180,290
4,21,3,25,12,47,40181,0
4,13,3,25,12,56,40182,370
4,21,3,26,4,50,40183,70
4,19,3,26,23,35,40184,530
4,7,3,27,10,14,40185,0
4,15,3,27,14,19,40186,0
4,5,3,27,20,5,40187,0
4,3,3,28,2,20,40188,0
4,25,3,28,12,30,40189,0
4,13,3,28,13,0,40190,420
4,13,3,28,21,19,40191,368
4,21,3,28,22,0,40192,70
4,13,3,29,0,35,40193,490
4,19,3,29,9,50,40194,335
4,7,3,30,19,0,40195,0
4,13,3,31,2,46,40196,370
4,5,3,31,11,0,40197,0
4,17,3,31,11,7,40198,489
4,21,3,31,16,30,40199,0
4,12,4,12,5,15,40200,0
4,13,4,13,16,45,40201,0
4,13,4,18,19,45,40202,570
4,25,4,20,10,55,40203,65
4,5,4,24,17,10,40204,0
4,13,4,30,14,1,40205,370
4,27,4,30,19,30,40206,0
4,25,4,1,3,50,40207,0
4,13,4,1,10,11,40208,475
4,13,4,1,19,46,40209,370
4,13,4,2,4,46,40210,80
4,13,4,2,10,18,40211,290
4,17,4,2,11,40,40212,0
4,13,4,2,19,53,40213,290
4,15,4,3,14,37,40214,0
4,13,4,3,15,35,40215,370
4,27,4,3,21,10,40216,0
4,15,4,4,12,18,40217,0
4,19,4,5,10,38,40218,0
4,21,4,6,13,35,40219,0
4,21,4,6,21,50,40220,0
4,13,4,7,23,26,40221,0
4,13,4,8,5,20,40222,290
4,15,4,8,18,44,40223,0
4,13,4,10,11,50,40224,200
4,27,4,10,18,20,40225,0
4,13,4,11,1,17,40226,290
4,21,4,11,8,0,40227,0
4,19,4,11,13,5,40228,0
4,3,4,12,16,22,40229,431
4,3,4,12,18,15,40230,0
4,13,4,12,22,53,40231,370
4,13,4,14,14,2,40232,370
4,25,4,14,19,0,40233,0
4,13,4,15,5,25,40234,486
4,13,4,15,14,40,40235,9997
4,25,4,17,15,25,40236,82
4,13,4,18,0,3,40237,510
4,13,4,18,0,27,40238,370
4,19,4,18,9,6,40239,0
4,21,4,18,17,12,40240,160
4,13,4,18,22,22,40241,0
4,13,4,19,14,19,40242,370
4,1,4,19,16,10,40243,195
4,13,4,20,11,33,40244,370
4,21,4,21,19,20,40245,0
4,13,4,21,21,36,40246,370
4,13,4,22,8,56,40247,370
4,15,4,23,9,23,40248,59
4,13,4,23,13,13,40249,0
4,15,4,23,19,40,40250,0
4,13,4,23,23,49,40251,370
4,21,4,24,6,30,40252,110
4,13,4,24,21,36,40253,370
4,13,4,25,10,21,40254,368
4,19,4,25,10,27,40255,530
4,5,4,25,16,0,40256,0
4,13,4,25,19,15,40257,0
4,19,4,26,18,11,40258,530
4,13,4,26,19,29,40259,290
4,13,4,27,1,37,40260,370
4,13,4,27,19,37,40261,370
4,13,4,29,1,18,40262,290
4,3,4,29,8,50,40263,0
4,21,4,29,12,30,40264,0
4,25,4,30,5,0,40265,0
4,19,4,30,15,53,40266,0
4,13,4,30,23,32,40267,339
4,27,4,30,23,34,40268,620
4,13,5,2,10,11,40269,370
4,19,5,2,21,29,40270,530
4,1,5,5,4,42,40271,0
4,3,5,9,1,45,40272,0
4,19,5,11,1,11,40273,0
4,21,5,14,18,33,40274,0
4,21,5,15,20,46,40275,0
4,15,5,22,16,58,40276,0
4,25,5,31,0,50,40277,0
4,13,5,1,1,8,40278,370
4,19,5,2,0,30,40279,0
4,13,5,6,13,40,40280,370
4,13,5,5,8,16,40281,370
4,13,5,6,23,57,40282,370
4,13,5,7,23,13,40283,370
4,13,5,8,19,47,40284,370
4,13,5,9,22,40,40285,370
4,19,5,12,21,28,40286,0
4,13,5,14,3,0,40287,370
4,19,5,15,1,32,40288,0
4,13,5,16,1,39,40289,370
4,13,5,20,18,17,40290,370
4,13,5,22,20,49,40291,370
4,19,5,25,3,44,40292,0
4,19,5,25,20,21,40293,0
4,13,5,27,6,6,40294,370
4,13,5,27,15,15,40295,370
4,13,5,28,19,26,40296,370
4,13,5,28,23,42,40297,370
4,13,5,29,23,17,40298,370
4,19,5,30,5,44,40299,295
4,13,5,30,23,42,40300,370
4,13,5,31,11,46,40301,370
4,19,6,12,19,22,40302,530
4,25,6,13,7,23,40303,0
4,21,6,13,16,58,40304,0
4,13,6,19,10,40,40305,0
4,25,6,19,12,30,40306,0
4,13,6,3,20,3,40307,370
4,13,6,6,14,21,40308,370
4,13,6,10,11,41,40309,370
4,13,6,11,15,58,40310,370
4,13,6,19,22,36,40311,370
4,13,6,23,1,35,40312,370
4,13,6,23,14,24,40313,370
4,13,6,24,14,29,40314,370
4,13,6,25,16,37,40315,370
4,13,6,27,3,14,40316,370
4,13,6,27,11,8,40317,370
4,13,6,30,21,45,40318,370
4,1,1,30,99,99,40319,0
4,25,1,31,9,51,40320,373
4,5,1,9,13,30,40321,0
4,12,1,15,14,25,40322,0
4,19,1,16,18,10,40323,530
4,19,1,18,11,35,40324,0
4,19,1,25,19,38,40325,530
4,17,1,26,21,34,40326,0
4,1,2,7,1,50,40327,400
4,19,2,9,9,55,40328,530
4,3,2,11,8,3,40329,431
4,17,2,11,11,0,40330,0
4,5,2,14,5,39,40331,170
4,13,2,28,18,31,40332,490
4,17,3,24,14,0,40333,0
4,13,3,23,7,10,40334,0
4,1,4,18,13,20,40335,0
4,13,4,16,19,37,40336,0
4,13,4,17,8,10,40337,0
4,1,4,18,7,0,40338,9999
4,5,4,27,4,18,40339,0
4,5,4,28,7,10,40340,0
4,13,5,29,19,23,40341,370
4,15,5,1,3,53,40342,0
4,13,5,1,23,55,40343,486
4,5,5,2,6,6,40344,0
4,13,5,3,2,25,40345,388
4,13,5,3,17,29,40346,0
4,19,5,5,18,31,40347,0
4,5,5,7,4,0,40348,0
4,21,5,7,11,55,40349,160
4,3,5,7,13,20,40350,0
4,19,5,7,22,25,40351,530
4,13,5,8,1,15,40352,0
4,13,5,9,6,42,40353,0
4,13,5,9,15,22,40354,0
4,19,5,10,7,20,40355,530
4,13,5,11,10,32,40356,290
4,13,5,11,11,30,40357,0
4,3,5,11,19,24,40358,0
4,3,5,11,20,13,40359,0
4,13,5,11,22,6,40360,290
4,13,5,12,9,55,40361,0
4,12,5,13,16,0,40362,0
4,15,5,13,20,40,40363,0
4,12,5,15,0,50,40364,0
4,3,5,15,6,10,40365,0
4,19,5,15,20,36,40366,530
4,13,5,16,11,49,40367,420
4,13,5,16,23,35,40368,30
4,21,5,17,18,28,40369,160
4,13,5,18,16,30,40370,290
4,15,5,18,20,29,40371,268
4,13,5,20,11,41,40372,190
4,27,5,20,18,12,40373,0
4,21,5,21,3,30,40374,0
4,5,5,21,9,55,40375,0
4,5,5,21,22,53,40376,0
4,13,5,23,10,17,40377,420
4,21,5,23,11,45,40378,0
4,13,5,23,16,13,40379,0
4,19,5,24,16,19,40380,0
4,7,5,26,14,50,40381,210
4,21,5,26,17,45,40382,0
4,19,5,27,10,8,40383,0
4,25,5,28,3,28,40384,0
4,21,5,29,5,0,40385,0
4,19,5,29,6,3,40386,530
4,19,5,30,15,3,40387,530
4,1,5,31,99,99,40388,0
4,5,5,31,14,40,40389,0
4,25,6,1,0,43,40390,0
4,13,6,2,1,45,40391,0
4,15,6,2,10,10,40392,0
4,13,6,2,21,34,40393,370
4,19,6,3,22,30,40394,530
4,21,6,4,7,5,40395,0
4,13,6,4,18,33,40396,0
4,12,6,4,20,49,40397,0
4,13,6,5,0,35,40398,0
4,25,6,5,7,15,40399,0
4,5,6,5,9,50,40400,0
4,27,6,5,23,10,40401,0
4,5,6,8,17,47,40402,0
4,13,6,9,13,26,40403,290
4,19,6,11,4,30,40404,530
4,19,6,11,15,37,40405,530
4,13,6,11,21,34,40406,370
4,9,6,12,8,29,40407,410
4,13,6,14,12,29,40408,192
4,21,6,15,17,8,40409,70
4,9,6,15,17,36,40410,0
4,5,6,16,5,25,40411,0
4,25,6,17,21,44,40412,394
4,13,6,19,4,40,40413,0
4,15,6,19,15,15,40414,0
4,15,6,20,3,18,40415,0
4,13,6,21,10,20,40416,370
4,21,6,24,0,17,40417,0
4,13,6,24,9,14,40418,370
4,19,6,24,15,31,40419,530
4,12,6,26,11,45,40420,0
4,19,6,27,18,29,40421,0
4,13,6,28,15,33,40422,370
4,13,5,16,8,30,40423,0
4,19,6,20,20,48,40424,0
4,13,6,26,19,15,40425,370
4,13,6,28,6,45,40426,0
4,5,7,2,8,20,40427,0
4,19,7,6,13,55,40428,295
4,13,7,15,6,20,40429,370
4,13,7,18,13,13,40430,0
4,21,7,24,17,50,40431,0
4,21,7,26,17,0,40432,0
4,3,7,27,12,40,40433,0
4,5,7,28,7,23,40434,0
4,5,7,1,5,45,40435,0
4,7,7,1,21,50,40436,0
4,15,7,2,7,3,40437,0
4,19,7,2,15,6,40438,530
4,3,7,2,16,45,40439,0
4,25,7,3,17,55,40440,0
4,19,7,4,1,43,40441,530
4,19,7,5,20,12,40442,530
4,19,7,6,10,46,40443,530
4,17,7,6,11,29,40444,429
4,21,7,6,16,9,40445,0
4,13,7,7,17,36,40446,290
4,19,7,7,21,41,40447,530
4,19,7,9,3,45,40448,0
4,13,7,11,12,50,40449,0
4,13,7,12,11,11,40450,370
4,19,7,13,14,50,40451,0
4,19,7,14,1,21,40452,0
4,19,7,14,8,11,40453,0
4,13,7,14,8,50,40454,0
4,15,7,14,19,45,40455,0
4,5,7,14,20,35,40456,0
4,3,7,15,20,5,40457,0
4,13,7,16,11,20,40458,490
4,3,7,16,11,55,40459,0
4,13,7,16,16,11,40460,0
4,27,7,18,99,99,40461,0
4,27,7,18,6,30,40462,0
4,13,7,19,9,2,40463,370
4,13,7,19,13,41,40464,290
4,19,7,20,14,30,40465,530
4,13,7,20,15,20,40466,290
4,5,7,20,20,33,40467,0
4,15,7,22,10,20,40468,0
4,19,7,23,14,14,40469,0
4,21,7,24,1,20,40470,0
4,15,7,25,15,15,40471,0
4,12,7,25,18,10,40472,387
4,13,7,27,4,30,40473,0
4,19,7,27,14,25,40474,10
4,21,7,31,16,19,40475,160
4,19,8,2,7,1,40476,295
4,25,8,7,1,45,40477,0
4,13,8,7,12,6,40478,190
4,21,8,13,12,35,40479,70
4,3,8,2,0,1,40480,0
4,13,8,4,9,37,40481,490
4,3,8,6,23,30,40482,0
4,1,8,7,22,45,40483,0
4,13,8,8,17,30,40484,220
4,3,8,10,15,40,40485,0
4,13,8,13,0,46,40486,220
4,13,3,20,12,0,40487,420
4,7,8,15,16,40,40488,0
4,17,8,28,13,10,40489,0
4,19,8,2,4,38,40490,530
4,13,8,3,16,30,40491,370
4,13,8,5,21,5,40492,370
4,21,8,6,6,20,40493,0
4,13,8,6,15,59,40494,290
4,13,8,7,2,24,40495,370
4,21,8,7,14,50,40496,0
4,19,8,9,14,53,40497,530
4,19,8,10,15,25,40498,530
4,25,8,12,10,10,40499,0
4,19,8,13,8,47,40500,530
4,13,8,13,16,20,40501,192
4,13,8,13,19,48,40502,570
4,13,8,15,10,50,40503,0
4,19,8,16,5,14,40504,0
4,5,8,17,10,10,40505,0
4,13,8,17,21,3,40506,370
4,13,8,17,21,20,40507,370
4,25,8,19,17,14,40508,0
4,13,8,20,6,58,40509,370
4,13,8,22,16,48,40510,290
4,19,8,23,1,22,40511,0
4,13,8,24,10,55,40512,370
4,13,8,24,19,9,40513,370
4,13,8,26,20,0,40514,0
4,5,8,27,12,11,40515,0
4,19,8,27,23,30,40516,0
4,3,8,29,4,15,40517,0
4,21,8,29,99,99,40518,0
4,13,8,31,4,36,40519,370
4,21,8,31,21,10,40520,70
4,13,8,30,16,50,40521,0
4,13,8,11,13,15,40522,420
4,13,8,11,22,1,40523,0
4,13,8,14,12,20,40524,420
4,13,8,18,14,10,40525,420
4,5,8,20,9,32,40526,170
4,13,9,11,0,28,40527,0
4,9,9,14,14,28,40528,0
4,13,9,24,21,2,40529,370
4,13,9,2,12,4,40530,370
4,13,9,2,13,23,40531,370
4,13,9,3,1,10,40532,370
4,13,9,4,0,31,40533,420
4,21,9,4,0,40,40534,0
4,13,9,4,7,4,40535,370
4,19,9,4,15,29,40536,0
4,13,9,4,18,17,40537,490
4,21,9,5,22,56,40538,0
4,21,9,6,1,50,40539,22
4,3,9,6,7,0,40540,0
4,17,9,9,15,58,40541,0
4,21,9,9,17,49,40542,160
4,17,9,11,15,45,40543,0
4,5,9,12,0,50,40544,0
4,13,9,12,13,28,40545,0
4,13,9,12,18,14,40546,370
4,13,9,12,19,37,40547,370
4,19,9,12,21,14,40548,530
4,5,9,14,4,6,40549,0
4,19,9,14,23,40,40550,0
4,13,9,15,0,50,40551,370
4,13,9,15,21,47,40552,370
